job_id,simplified_skills
1009108191197,business intelligence
1009108191197,etl
1009108191197,data governance
1009108191197,data modeling
1009108191197,data visualization and reporting
1009108191197,data modeling
1009108191197,data visualization and reporting
1009108191197,sql
1009108191197,power bi
1009108191197,data visualization and reporting
1009108191197,data visualization and reporting
1009077193403,data analysis
1009077193403,business intelligence
1009077193403,data mining
1009077193403,statistical analysis
1009077193403,data modeling
1009077193403,database building and management
1009077193403,data cleaning
1009077193403,data integrity and quality
1009077193403,data visualization and reporting
1009077193403,data visualization and reporting
1009077193403,data visualization and reporting
1009077193403,excel
1009077193403,powerpoint
1009077193403,sql
1009077193403,r
1009077193403,python
1009077193403,spss/sas
1009066248569,data analysis
1009066248569,data modeling
1009066248569,statistical analysis
1009066248569,sql
1009066248569,tableau
1009066248569,power bi
1009066248569,looker
1009066248569,python
1009066248569,r
1009066248569,etl
1009066248569,database building and management
1009126324514,statistical analysis
1009126324514,excel
1009126324514,tableau
1009126324514,power bi
1009126324514,sql
1009126324514,spss/sas
1009126324514,spss/sas
1009058950842,database building and management
1009058950842,data analysis
1009058950842,statistical analysis
1009058950842,data visualization and reporting
1009058950842,data visualization and reporting
1009058950842,data integrity and quality
1009058950842,sql
1009058950842,python
1009058950842,r
1009058950842,tableau
1009058950842,power bi
1009059667018,database building and management
1009059667018,data analysis
1009059667018,etl
1009059667018,ms word
1009098085731,data modeling
1009098085731,database building and management
1009098085731,database building and management
1009098085731,sql
1009098085731,power bi
1009098085731,power bi
1009098085731,spss/sas
1009117129429,data analysis
1009117129429,database building and management
1009117129429,data visualization and reporting
1009117129429,data visualization and reporting
1009117129429,database building and management
1009117129429,database building and management
1009117129429,statistical analysis
1009117129429,statistical analysis
1009117129429,statistical analysis
1009117129429,ai and machine learning
1009117129429,spss/sas
1009117129429,spss/sas
1009117129429,spss/sas
1009119669029,data analytics
1009119669029,tableau
1009119669029,ms word
1009119669029,sql
1009119669029,data mining
1009119669029,data visualization and reporting
1009119669029,data analytics
1009119669029,data analytics
1009119669029,data analytics
1009119669029,data analytics
1009079231021,statistical analysis
1009079231021,sql
1009079231021,python
1009079231021,tableau
1009079231021,looker
1008944611935,excel
1009116990060,data science
1009116990060,data analysis
1009116990060,power bi
1009116990060,snowflake
1009116990060,r
1009116990060,python
1009116990060,sql
1009116990060,etl
1009116990060,database building and management
1009116990060,data visualization and reporting
1009107495841,data analysis
1009107495841,data visualization and reporting
1009107495841,business intelligence
1009107495841,excel
1009107495841,sql
1009107495841,tableau
1009107495841,power bi
1009107495841,data visualization and reporting
1009107495841,database building and management
1009107495841,database building and management
1009086904346,data modeling
1009086904346,database building and management
1009086904346,data mining
1009086904346,data visualization and reporting
1009086904346,sql
1009086904346,javascript
1009086904346,excel
1009086904346,data visualization and reporting
1009105607467,data analysis
1009105607467,data visualization and reporting
1009105607467,sql
1009105607467,python
1009105607467,r
1009105607467,power bi
1009105607467,data visualization and reporting
1009105607467,data analysis
1009105607467,data mining
1009105607467,data integrity and quality
1009105607467,data visualization and reporting
1009105607467,communication
1009043990102,database building and management
1009043990102,data analysis
1009043990102,data visualization and reporting
1009043990102,data modeling
1009043990102,python
1009043990102,sql
1009043990102,statistical analysis
1009081400149,sql
1009081400149,excel
1009081400149,looker
1009081400149,etl
1009081400149,data science
1008992933471,tableau
1008992933471,sql
1008992933471,data analysis
1008992933471,data science
1008992933471,statistical analysis
1008992933471,database building and management
1008992933471,database building and management
1008992933471,tableau
1008992933471,data visualization and reporting
1009123403115,r
1009123403115,python
1009123403115,sql
1009123403115,tableau
1009123403115,data integrity and quality
1009123403115,database building and management
1008978092411,data analysis
1008978092411,data visualization and reporting
1008978092411,statistical analysis
1008978092411,tableau
1008978092411,power bi
1008978092411,looker
1009099415328,data analysis
1009099415328,sql
1009099415328,excel
1009099415328,data visualization and reporting
1009116977092,data analytics
1009116977092,statistical analysis
1009116977092,data mining
1009116977092,ai and machine learning
1009116977092,database building and management
1009116977092,data visualization and reporting
1009116977092,database building and management
1009116977092,tableau
1009116977092,spss/sas
1009116977092,spss/sas
1009116977092,spss/sas
1009116977092,data modeling
1009116977092,database building and management
1009107979977,data analysis
1009107979977,sql
1009107979977,python
1009107979977,statistical analysis
1009107979977,data visualization and reporting
1009117872627,sql
1009117872627,tableau
1009117872627,python
1009117872627,r
1009117872627,aws
1009117872627,aws
1009117872627,aws
1009117872627,aws
1009128078903,data analysis
1009128078903,data modeling
1009128078903,data modeling
1009128078903,statistical analysis
1009128078903,etl
1009128078903,data integrity and quality
1009128078903,data visualization and reporting
1009128078903,data mining
1009069406388,database building and management
1009069406388,sql
1009069406388,snowflake
1009116487576,database building and management
1009116487576,data analysis
1009116487576,database building and management
1009116487576,statistical analysis
1009116487576,data science
1009117732613,data analysis
1009117732613,power bi
1009111609413,data analysis
1009111609413,data analysis
1009111609413,data modeling
1009111609413,data analytics
1009111609413,data visualization and reporting
1009111609413,database building and management
1009111609413,statistical analysis
1009111609413,python
1009111609413,javascript
1009111609413,r
1009111609413,sql
1009012530069,data analysis
1009012530069,etl
1009012530069,database building and management
1009012530069,data visualization and reporting
1009012530069,sql
1009012530069,tableau
1009012530069,power bi
1009112973080,data analysis
1009112973080,database building and management
1009112973080,data visualization and reporting
1009112973080,sql
1009112973080,data visualization and reporting
1009112973080,power bi
1009112973080,sharepoint
1009112973080,excel
1009112973080,power bi
1009112973080,javascript
1009088178359,data governance
1009088178359,excel
1009088178359,communication
1009088178359,excel
1009088178359,excel
1009119248236,data analysis
1009119248236,ai and machine learning
1009119248236,data mining
1009119248236,snowflake
1009119248236,data analytics
1009119248236,python
1009119248236,tableau
1009119248236,looker
1009119248236,statistical analysis
1008967451815,data analytics
1008967451815,database building and management
1008967451815,data integrity and quality
1008967451815,data visualization and reporting
1008967451815,data visualization and reporting
1008967451815,database building and management
1008967451815,data visualization and reporting
1008967451815,business intelligence
1008967451815,sql
1008967451815,python
1008967451815,r
1008967451815,tableau
1008967451815,power bi
1009117229898,sql
1009117229898,data analysis
1009117229898,data visualization and reporting
1009117229898,communication
1009117229898,etl
1009117229898,data visualization and reporting
1009113591040,data modeling
1009113591040,tableau
1009113591040,data visualization and reporting
1009113591040,data analytics
1009113591040,statistical analysis
1009113591040,ai and machine learning
1009113591040,sql
1009113591040,data analytics
1009113591040,python
1009113591040,r
1009113591040,database building and management
1009113591040,sql
1009115465276,data analysis
1009115465276,statistical analysis
1009115465276,data visualization and reporting
1009115465276,tableau
1009115465276,excel
1009115465276,ms word
1009115465276,powerpoint
1009128453293,data analytics
1009128453293,data modeling
1009128453293,statistical analysis
1009128453293,python
1009128453293,r
1009128453293,sql
1009128453293,sql
1009128453293,data modeling
1009108268181,data analysis
1009108268181,data mining
1009108268181,python
1009108268181,r
1009108268181,sql
1009097057242,data analysis
1009097057242,sql
1009097057242,tableau
1009097057242,r
1009097057242,python
1009055112824,database building and management
1009055112824,data analysis
1009055112824,python
1009055112824,sql
1009055112824,tableau
1009055112824,database building and management
1009055112824,data cleaning
1009055112824,data integrity and quality
1009055112824,statistical analysis
1009055112824,etl
1009055112824,data analytics
1009055163990,sql
1009055163990,etl
1009055163990,etl
1009055163990,data analytics
1009028639797,data analysis
1009028639797,excel
1009124010089,excel
1009124010089,data analysis
1009107911068,data analytics
1009107911068,excel
1009124764872,spss/sas
1009124764872,ai and machine learning
1009124764872,tableau
1009124764872,data analytics
1009124764872,statistical analysis
1009124764872,data visualization and reporting
1009034563490,data science
1009034563490,sql
1009034563490,statistical analysis
1009119666826,python
1009119666826,javascript
1009119666826,r
1009119666826,javascript
1009119666826,sql
1009119666826,sql
1009126555071,data analysis
1009126555071,data cleaning
1009126555071,data visualization and reporting
1009126555071,database building and management
1009126555071,statistical analysis
1009126555071,spss/sas
1009126555071,r
1009126555071,tableau
1009126555071,excel
1009118417879,python
1009118417879,r
1009118417879,tableau
1009118417879,power bi
1009118417879,sql
1009118417879,ai and machine learning
1008857037879,data mining
1008857037879,data modeling
1008857037879,sql
1008857037879,data modeling
1008857037879,snowflake
1008857037879,aws
1008857037879,database building and management
1009115707276,data analytics
1009115707276,data visualization and reporting
1009115707276,data analytics
1009115707276,data analytics
1009113465926,sql
1009111611535,data visualization and reporting
1009111611535,database building and management
1009111611535,database building and management
1009111611535,data integrity and quality
1009111611535,sql
1009111611535,sql
1009111611535,tableau
1009111611535,ai and machine learning
1009111611535,data analytics
1009126162550,excel
1009078903819,sql
1009101838434,data analysis
1009101838434,python
1009101838434,sql
1009101838434,database building and management
1009101838434,database building and management
1009101838434,snowflake
1009101838434,database building and management
1009101838434,sql
1009101838434,power bi
1009026158281,data analytics
1009026158281,tableau
1009026158281,power bi
1009026158281,excel
1008965270275,sql
1008965270275,python
1008965270275,tableau
1008965270275,data visualization and reporting
1008965270275,aws
1009093506361,sql
1009093506361,data integrity and quality
1009117402248,data analysis
1009117402248,sql
1009117402248,tableau
1009117402248,power bi
1009117402248,ai and machine learning
1009117402248,data analytics
1009117402248,communication
1009117290224,python
1009117290224,excel
1009115670949,excel
1009115670949,power bi
1009115670949,data analytics
1009115670949,data visualization and reporting
1009115670949,statistical analysis
1009115670949,data modeling
1009115670949,database building and management
1009089868616,data science
1009089868616,data analysis
1009089868616,sql
1009089868616,power bi
1009089868616,tableau
1009089868616,statistical analysis
1009089868616,r
1009128600067,sql
1009128600067,excel
1009128600067,power bi
1009128600067,database building and management
1009128600067,snowflake
1009128600067,data analysis
1009128600067,data modeling
1009128600067,data analytics
1008991721816,data science
1008991721816,ai and machine learning
1008991721816,data visualization and reporting
1008991721816,data analytics
1008991721816,etl
1008991721816,data modeling
1008991721816,data modeling
1008991721816,data modeling
1008991721816,data visualization and reporting
1008991721816,data analytics
1008991721816,data mining
1008991721816,statistical analysis
1009123256023,sql
1009123256023,python
1009123256023,power bi
1009088079142,data cleaning
1009088079142,database building and management
1009088079142,data analysis
1009088079142,data modeling
1009088079142,sql
1009088079142,powerpoint
1009088079142,ms word
1009088079142,tableau
1009122132983,data analysis
1009122132983,statistical analysis
1009122132983,database building and management
1009128204125,data mining
1009128204125,data visualization and reporting
1009128204125,excel
1009026734264,sql
1009082907622,database building and management
1009082907622,data analysis
1009082907622,database building and management
1009129068607,data integrity and quality
1009129068607,statistical analysis
1009129068607,data modeling
1009129068607,data modeling
1009129068607,spss/sas
1009129068607,python
1009129068607,r
1009129068607,data modeling
1009129068607,data modeling
1009129068607,ai and machine learning
1009129068607,statistical analysis
1009129068607,data science
1009129068607,data analytics
1009123874474,sql
1009123874474,spss/sas
1009123874474,database building and management
1009123874474,statistical analysis
1009123874474,database building and management
1009123874474,data analysis
1009123874474,data visualization and reporting
1009124511167,data analysis
1009124511167,data governance
1009124511167,data science
1009124511167,sql
1009124511167,tableau
1009124511167,data analytics
1009124511167,data visualization and reporting
1009095117685,sql
1009095117685,sql
1009095117685,sql
1009043080162,data mining
1009043080162,sql
1009043080162,python
1009043080162,power bi
1009123153405,data analytics
1009122578615,data analytics
1009122578615,statistical analysis
1009122578615,excel
1009122578615,spss/sas
1009122578615,r
1009122578615,spss/sas
1009069900566,database building and management
1009069900566,data analysis
1009069900566,data science
1009069900566,business intelligence
1009069900566,data governance
1009069900566,data integrity and quality
1009069900566,sql
1009069900566,tableau
1009069900566,python
1009069900566,r
1009069900566,javascript
1009069900566,ai and machine learning
1009120149604,excel
1009120149604,sql
1009120149604,power bi
1009120149604,python
1009120149604,spss/sas
1009120149604,r
1009098376253,power bi
1009098376253,business intelligence
1008993254181,etl
1008993254181,data manipulation
1008993254181,data analysis
1008993254181,data visualization and reporting
1008993254181,data analysis
1008993254181,data visualization and reporting
1008993254181,data integrity and quality
1008993254181,excel
1008993254181,statistical analysis
1008993254181,data cleaning
1008993254181,etl
1008993254181,communication
1008999500995,data analysis
1008999500995,data visualization and reporting
1008999500995,business intelligence
1008999500995,data cleaning
1008999500995,data manipulation
1008999500995,data analytics
1008999500995,data analytics
1008999500995,etl
1008999500995,data integrity and quality
1008999500995,data modeling
1008999500995,data governance
1009002137280,data analysis
1009002137280,data mining
1009002137280,data modeling
1009002137280,python
1009002137280,sql
1009002137280,powerpoint
1009002137280,ms word
1009002137280,excel
1009129443531,data analysis
1009129443531,data visualization and reporting
1009129443531,sql
1009129443531,tableau
1009129443531,power bi
1009129443531,data modeling
1009129443531,excel
1009056211171,data analysis
1009056211171,business intelligence
1009056211171,sql
1009056211171,python
1009056211171,r
1009056211171,tableau
1009108187856,data analytics
1009108187856,statistical analysis
1009126570295,sql
1009126570295,tableau
1009126570295,python
1009126570295,data analytics
1009127986409,data analysis
1009127986409,statistical analysis
1009127986409,python
1009127986409,r
1009127986409,sql
1009127986409,tableau
1009127986409,power bi
1009127986409,data visualization and reporting
1009088742040,database building and management
1009088742040,data analysis
1009088742040,excel
1009012912302,data analysis
1009012912302,excel
1009115708235,database building and management
1009115708235,data analysis
1009115708235,excel
1009129844891,data analytics
1009129844891,sql
1009129844891,excel
1009129844891,power bi
1009129844891,tableau
1009129844891,r
1009129844891,python
1009032823238,sql
1009032823238,data analysis
1009032823238,data visualization and reporting
1009032823238,excel
1009032823238,database building and management
1009032823238,sql
1009032823238,power bi
1009032823238,data analytics
1009124004100,sql
1009124004100,python
1009124004100,r
1009124004100,looker
1009124004100,tableau
1009116031609,database building and management
1009117403961,statistical analysis
1009117403961,database building and management
1009117403961,data analytics
1009117403961,r
1009097661688,data analytics
1009097661688,data modeling
1009097661688,business intelligence
1009097661688,tableau
1009097661688,power bi
1009097661688,data visualization and reporting
1009097661688,python
1009097661688,r
1009097661688,data science
1009097661688,ai and machine learning
1009097661688,database building and management
1009097661688,sql
1009097661688,excel
1009097661688,powerpoint
1009128454418,data visualization and reporting
1009128454418,statistical analysis
1009128454418,data mining
1009128454418,data cleaning
1009128454418,data integrity and quality
1009128454418,sharepoint
1009128454418,spss/sas
1009128454418,tableau
1009128454418,sql
1009128454418,r
1009128454418,excel
1009100969001,data analysis
1009100969001,data analysis
1009100969001,data visualization and reporting
1009100969001,spss/sas
1009100969001,tableau
1009100969001,power bi
1009100959524,data analytics
1009100959524,sql
1009100959524,looker
1009100959524,tableau
1009100959524,r
1009100959524,python
1009125645920,data analytics
1009125645920,data analysis
1009125645920,spss/sas
1009125645920,r
1009125645920,data manipulation
1009125645920,data visualization and reporting
1009125645920,tableau
1009049189322,database building and management
1009049189322,data visualization and reporting
1009049189322,data visualization and reporting
1009049189322,python
1009049189322,data analytics
1009049189322,statistical analysis
1009115151886,data analytics
1009115151886,data visualization and reporting
1009115151886,data modeling
1009115151886,database building and management
1009115151886,tableau
1009115151886,power bi
1009115151886,sql
1009115151886,r
1009115151886,python
1009005848271,ms word
1009005848271,sql
1009005848271,database building and management
1009105205599,data analysis
1009120110266,ms word
1009120110266,powerpoint
1009120110266,excel
1009030693925,sql
1009030693925,tableau
1009030693925,snowflake
1009030693925,data visualization and reporting
1009030693925,database building and management
1009092405648,statistical analysis
1009092405648,excel
1009092405648,ms word
1009092405648,powerpoint
1009109658605,data analytics
1009109658605,data analysis
1009109658605,data visualization and reporting
1009109658605,data visualization and reporting
1009109658605,tableau
1009109658605,power bi
1009109658605,sql
1009064063720,data analysis
1009104147964,sql
1009104147964,data modeling
1009104147964,database building and management
1009104147964,data science
1009104147964,r
1009104147964,python
1009079603629,data analysis
1009100758612,data visualization and reporting
1009100758612,data integrity and quality
1009100758612,data science
1009100758612,data science
1009118818774,data analytics
1009118818774,data analysis
1009118818774,data modeling
1009118818774,data analysis
1009118818774,sql
1009118818774,python
1009118818774,sql
1009118818774,data visualization and reporting
1009118818774,data integrity and quality
1009118818774,communication
1008937689986,sql
1008937689986,data manipulation
1008937689986,data analytics
1008937689986,etl
1008937689986,data visualization and reporting
1008937689986,data visualization and reporting
1008937689986,statistical analysis
1008937689986,power bi
1008937689986,excel
1008937689986,python
1009113645092,data analysis
1009113645092,data visualization and reporting
1009113645092,data visualization and reporting
1009113645092,power bi
1009113645092,sql
1009113645092,data analytics
1009113645092,business intelligence
1009113645092,excel
1008965148951,data analysis
1008965148951,data analysis
1009126753670,database building and management
1009126753670,data mining
1009126753670,excel
1009126753670,powerpoint
1009126753670,power bi
1009113873612,data analysis
1009113873612,data analytics
1009113873612,database building and management
1009113873612,database building and management
1009113873612,database building and management
1009113873612,tableau
1009122020431,python
1009122020431,r
1009122020431,excel
1009122020431,sql
1009126501418,data mining
1009126501418,statistical analysis
1009126501418,data visualization and reporting
1009126501418,sharepoint
1009126501418,data visualization and reporting
1009126501418,sql
1009126501418,data visualization and reporting
1009126501418,data cleaning
1009126501418,r
1009126501418,python
1009126501418,data modeling
1009088267305,snowflake
1009088267305,sql
1009088267305,tableau
1009088267305,power bi
1009088267305,excel
1009129050332,data analytics
1009129050332,sql
1009129050332,spss/sas
1009129050332,r
1009129050332,python
1009129050332,data analytics
1009129050332,data analytics
1009129050332,statistical analysis
1009129050332,data modeling
1009116630461,sql
1009116630461,sql
1009116630461,python
1009116630461,power bi
1009116630461,etl
1009104293316,database building and management
1009104293316,data analysis
1009104293316,data modeling
1009104293316,data visualization and reporting
1009104293316,data mining
1009104293316,ai and machine learning
1009104293316,data modeling
1009104293316,data modeling
1009104293316,r
1009104293316,sql
1009104293316,python
1009104293316,javascript
1009104293316,tableau
1009104293316,statistical analysis
1009104293316,communication
1009104293316,data science
1009104293316,data science
1009125632241,data governance
1009125632241,data visualization and reporting
1009125632241,sql
1009125632241,python
1009125632241,javascript
1009125632241,javascript
1009125467077,etl
1009125467077,data analytics
1009125467077,r
1009125467077,python
1009125467077,power bi
1009090062845,sql
1009090062845,spss/sas
1009090062845,python
1009090062845,data modeling
1009090062845,etl
1009090062845,database building and management
1009090062845,power bi
1009115666232,data analysis
1009115666232,etl
1009115666232,data visualization and reporting
1009115666232,database building and management
1009115666232,data visualization and reporting
1009115666232,power bi
1009115666232,sql
1009115666232,data cleaning
1009115666232,etl
1009101341647,data analysis
1009101341647,data cleaning
1009101341647,database building and management
1009101341647,data analysis
1009101341647,spss/sas
1009101341647,spss/sas
1009101341647,data analysis
1009086152323,data analysis
1009086152323,database building and management
1009086152323,etl
1009086152323,sql
1009070504486,database building and management
1009070504486,database building and management
1009060647198,data analytics
1009060647198,sql
1009060647198,etl
1009060647198,data visualization and reporting
1009060647198,tableau
1009060647198,power bi
1009063630334,database building and management
1009063630334,data analytics
1009063630334,data visualization and reporting
1009063630334,statistical analysis
1009063630334,data cleaning
1009063630334,data integrity and quality
1009063630334,data mining
1009063630334,database building and management
1009063630334,sql
1009063630334,excel
1009063630334,power bi
1009063630334,r
1009063630334,python
1009063630334,business intelligence
1009063630334,data visualization and reporting
1009117087244,data analysis
1009117087244,data visualization and reporting
1009117087244,tableau
1009117087244,snowflake
1009117087244,sql
1009117087244,etl
1009117087244,etl
1009117087244,data manipulation
1009117087244,data modeling
1009117087244,data governance
1009117087244,data science
1009117087244,statistical analysis
1009117087244,data science
1009117087244,communication
1009067344610,statistical analysis
1009067344610,sql
1009067344610,data governance
1009067344610,tableau
1009067344610,database building and management
1009067344610,etl
1009067344610,database building and management
1009067344610,data visualization and reporting
1009067344610,python
1009067344610,spss/sas
1009067344610,r
1009067344610,tableau
1009067344610,power bi
1009067344610,looker
1009067344610,data analytics
1009067344610,ai and machine learning
1009067344610,data analytics
1009067344610,data visualization and reporting
1009067344610,database building and management
1009067344610,data mining
1009067344610,database building and management
1009067344610,business intelligence
1009067344610,data integrity and quality
1009067344610,database building and management
1009067344610,statistical analysis
1009067344610,database building and management
1009067344610,database building and management
1009067344610,database building and management
1009067344610,business intelligence
1009067344610,data visualization and reporting
1009067344610,ai and machine learning
1009067344610,ai and machine learning
1009067344610,data analytics
1009067344610,data governance
1009067344610,data integrity and quality
1009067344610,database building and management
1009067344610,data science
1009067344610,data analytics
1009067344610,data governance
1009067344610,data integrity and quality
1009067344610,database building and management
1009067344610,data science
1009099198887,tableau
1009099198887,database building and management
1009099198887,statistical analysis
1009099198887,statistical analysis
1009099198887,aws
1009004122070,database building and management
1009004122070,data integrity and quality
1009004122070,data analysis
1009004122070,data visualization and reporting
1009004122070,power bi
1009004122070,tableau
1009110750356,data manipulation
1009110750356,etl
1009110750356,data analysis
1009110750356,sql
1009110750356,excel
1009110750356,python
1009099249020,database building and management
1009099249020,excel
1009099249020,powerpoint
1009099249020,ms word
1009078678008,data analysis
1009078678008,spss/sas
1009078678008,r
1009078678008,python
1009078678008,data visualization and reporting
1009078678008,communication
1009078678008,communication
1009094097535,data analysis
1009094097535,power bi
1009094097535,sql
1009094097535,data visualization and reporting
1009094097535,data modeling
1009094097535,tableau
1009094097535,etl
1009094097535,data visualization and reporting
1009094097535,excel
1009124012420,data analysis
1009124012420,database building and management
1009124012420,ms word
1009124012420,excel
1009124012420,powerpoint
1009124012420,sql
1009124012420,python
1009124012420,r
1009124012420,spss/sas
1009124012420,tableau
1009124012420,power bi
1009124012420,looker
1009026679368,data integrity and quality
1009026679368,sql
1009026679368,tableau
1009026679368,power bi
1009126553639,data analytics
1009126553639,data mining
1009126553639,data visualization and reporting
1009126553639,statistical analysis
1009126553639,database building and management
1009126553639,database building and management
1009126553639,data modeling
1009126553639,spss/sas
1009126553639,tableau
1009126553639,excel
1009113294475,statistical analysis
1009113294475,sql
1009113294475,r
1009113294475,python
1009113294475,tableau
1009113294475,data modeling
1009112821517,power bi
1009112821517,excel
1009112821517,sql
1009127789451,data visualization and reporting
1009127789451,etl
1009127789451,power bi
1009127789451,python
1009127789451,r
1009127789451,sql
1009127789451,spss/sas
1009127789451,tableau
1009094288665,data analysis
1009094288665,sql
1009094288665,power bi
1009094288665,data analytics
1009094288665,database building and management
1009094288665,sql
1009026347999,tableau
1009026347999,tableau
1009077878094,sql
1009077878094,sql
1009077878094,database building and management
1009077878094,data mining
1009077878094,etl
1009077878094,data cleaning
1009077878094,data modeling
1009077878094,database building and management
1009077878094,data manipulation
1009077878094,data analysis
1009077878094,tableau
1009077878094,statistical analysis
1009077878094,statistical analysis
1009077878094,excel
1009077878094,sql
1009077878094,python
1009077878094,statistical analysis
1009077878094,data visualization and reporting
1009077878094,data modeling
1009058101600,excel
1009058101600,ms word
1009058101600,sql
1009117797370,database building and management
1009117797370,excel
1009088507103,data analysis
1009088507103,spss/sas
1009088507103,sql
1009088507103,data visualization and reporting
1009088507103,excel
1009088507103,database building and management
1009088507103,etl
1009119382580,sql
1009119382580,r
1009119382580,python
1009119382580,statistical analysis
1009119382580,data analytics
1009119382580,data science
1009050894369,data analysis
1009050894369,data analytics
1009050894369,python
1009050894369,r
1009050894369,excel
1009050894369,power bi
1009050894369,snowflake
1009050894369,sql
1009050894369,tableau
1009050894369,etl
1009128061507,data analysis
1009128061507,data visualization and reporting
1009128061507,data science
1009128061507,business intelligence
1009128061507,sql
1009128061507,power bi
1009128061507,sql
1009128061507,python
1009117191069,data analysis
1009117191069,tableau
1009117191069,data visualization and reporting
1009117191069,data analytics
1009117191069,sql
1009117191069,python
1009117191069,r
1009117191069,etl
1009117191069,data modeling
1009117191069,data visualization and reporting
1009117191069,data analytics
